epoch,train_loss,train_pixel_acc,train_macro_precision,train_macro_recall,train_macro_f1,train_miou,train_iou_soil,train_iou_bedrock,train_iou_sand,train_iou_big_rock,train_f1_soil,train_f1_bedrock,train_f1_sand,train_f1_big_rock,val_loss,val_pixel_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_miou,val_iou_soil,val_iou_bedrock,val_iou_sand,val_iou_big_rock,val_f1_soil,val_f1_bedrock,val_f1_sand,val_f1_big_rock
1,0.43088970229020385,0.8493496939208285,0.7226925067856559,0.6290241776261994,0.6455308403466777,0.5412445567072229,0.7402691096711443,0.7941835959524721,0.5638888277346138,0.06663669347066181,0.850752456107891,0.885286876709424,0.7211367173088002,0.12494731126059548,0.2605648643443759,0.9122035942816834,0.8376968464315526,0.7209111334409124,0.7290435029787121,0.6397599904797064,0.8448169245900484,0.8958529077153439,0.6768635803283433,0.1415065492850906,0.9158815851359573,0.9450658371956134,0.8072971328954418,0.24792945668783584
2,0.2873891059265199,0.9023483875280272,0.8049897752883288,0.7064826046574513,0.7323023734605708,0.6358259777338539,0.8337128198381706,0.8618675346284101,0.6835423286561363,0.1641812278126987,0.9093166725106816,0.9258097244817746,0.8120286814544704,0.28205441539535697,0.2520519842055455,0.9144584318470406,0.829241783251741,0.7536407687145518,0.7669182772596335,0.6705756798933813,0.8402391927053365,0.8922490677941588,0.7192499688240835,0.23056449024994596,0.913184759932909,0.9430566863312582,0.8367020292175463,0.37472963355682004
3,0.23552733004804846,0.9197458520454044,0.8297800801903662,0.7381722887090257,0.7652141128403585,0.6735210079713316,0.8642695738376193,0.8845972406868234,0.734670265907805,0.21054695145307906,0.9271937770866954,0.9387652932824727,0.8470431301511893,0.3478542508410766,0.19338761984060207,0.9353711928625933,0.8599987814339086,0.7662118008550863,0.7891570519546584,0.7049023860728093,0.8915523017038521,0.9065364059944823,0.7837131921689371,0.2378076444239656,0.9426673541094226,0.9509772833539369,0.8787435060852156,0.38424006427005847
4,0.21409490736527106,0.9268102946855843,0.8363167424102352,0.7493080916440957,0.776297878860414,0.6876996898943735,0.8775837760851593,0.8936657776936,0.7558777430405946,0.22367146275813976,0.9348011921092424,0.943847418293181,0.8609685338698211,0.36557437116941155,0.162666228694832,0.9444665227572173,0.9064770929293801,0.7485658219985194,0.7879491095832263,0.7117611931896608,0.9129993978583281,0.9134753123137,0.8105558878456307,0.21001417474098458,0.9545213645963355,0.9547813932427305,0.8953668796268482,0.3471268008669909
5,0.19696552873204862,0.9324661362251127,0.8547296934449837,0.7672280980734298,0.7959798437397325,0.7081727501083547,0.8858611478202167,0.8999549026095643,0.7810017464432119,0.2658732035604258,0.9394765344666788,0.9473434357552514,0.8770364745598742,0.42006293017712565,0.16697223096696742,0.9410628214731572,0.892691497043691,0.7586503535302404,0.79645145753603,0.7158127568049315,0.8997515301406616,0.9110234456351519,0.8102975034081729,0.24217854803574004,0.9472307466161823,0.9534403648636391,0.89520921492982,0.3899255037344783
6,0.17701114984269775,0.9394134870665013,0.8634415696475917,0.7811761172921006,0.8095026613173197,0.7246574535743855,0.8979940052824777,0.9104769187341829,0.8001342391379881,0.29002465114289344,0.9462558920446696,0.9531409773188533,0.8889717463745261,0.44964202953122995,0.2702310766876485,0.9067375366013255,0.8635645273719583,0.748602463387248,0.7699310381651866,0.6737181849692714,0.8195058513901936,0.8599984032566731,0.7847534382145375,0.23061504701568133,0.9008004571830266,0.9247302597146714,0.8793970320058968,0.3747964037571516
7,0.1645075208371286,0.9437051646642961,0.869156073798408,0.7887185554004393,0.8169409619464988,0.7344176776980721,0.9062927606552228,0.9160973691782656,0.8136643099940775,0.30161627096472227,0.950843206626079,0.956211708145774,0.8972600999093168,0.46344883310482515,0.13745363460811996,0.9537460086288208,0.8730530556900817,0.8161713857677957,0.8390110619805973,0.762696257959223,0.9242027657196389,0.9278080901868465,0.8561449572872892,0.3426292186431176,0.9606084994618664,0.9625523358981648,0.9224979481538558,0.510385464408502
8,0.1584231603812999,0.9466063841023531,0.8758375088281675,0.8024761705393234,0.8297500304287799,0.7480213333389277,0.9118751396083167,0.9189087624096298,0.8251706789289773,0.336130752408787,0.953906581780914,0.9577409623741042,0.9042120700873159,0.5031405074727858,0.16618268211622403,0.9438535447896315,0.8836360964212475,0.7948306881649472,0.8284892177172761,0.7459213731376593,0.9039610541808697,0.9111209082208732,0.8340194633349248,0.33458406681396924,0.9495583454245604,0.9534937368966243,0.9094990320527057,0.5014057564952142
9,0.1499693531116474,0.9484740916491238,0.8792836427518589,0.8064422631183303,0.8336556096560939,0.7527379287480909,0.9137856567283038,0.923234344049901,0.8287152998589677,0.3452164143551906,0.9549508885859035,0.9600851262933412,0.9063360490530394,0.5132503746920914,0.15008209050813717,0.9504084975239822,0.8764025096833767,0.8073538411625566,0.8326380478106117,0.7535594257341212,0.9148979139524038,0.9269862170000431,0.8382317367604899,0.3341218352235476,0.9555578992339595,0.962109857166187,0.9119978944953301,0.5008865403469702
10,0.13806207788680455,0.9525146655336572,0.8858357242714829,0.817851771997258,0.844103499700837,0.7653584609154278,0.921554884966638,0.928826122727309,0.8403644766524017,0.37068835931536276,0.9591762298084529,0.963099899760266,0.9132587455508305,0.5408791236837988,0.12424813798948456,0.9577845899986982,0.8651221926208932,0.8562421124073417,0.8604745423765503,0.7869673409653923,0.928808504592285,0.9332365441015383,0.8803920423749736,0.40543227279277283,0.9630904285007144,0.9654654490661636,0.9363920103198802,0.5769502816194427
