epoch,train_loss,train_pixel_acc,train_macro_precision,train_macro_recall,train_macro_f1,train_miou,train_iou_soil,train_iou_bedrock,train_iou_sand,train_iou_big_rock,train_f1_soil,train_f1_bedrock,train_f1_sand,train_f1_big_rock,val_loss,val_pixel_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_miou,val_iou_soil,val_iou_bedrock,val_iou_sand,val_iou_big_rock,val_f1_soil,val_f1_bedrock,val_f1_sand,val_f1_big_rock
1,0.4885799261928532,0.8297416387759057,0.7051679606935986,0.6191672916996998,0.6394074079488222,0.523859837731517,0.7040764492129864,0.7723480578653321,0.5258162553980342,0.0931985884497153,0.8263437353855013,0.8715534789426495,0.6892261811177075,0.17050623634943066,0.33083848744186,0.8773697653433297,0.8293912850505011,0.68352642502005,0.7041742664686723,0.6052941010020217,0.7573035971587159,0.8223478327381004,0.7217808297165457,0.11974414439472503,0.8618927297283424,0.9025146769067227,0.838411971208834,0.21387768803079
2,0.32414353350507746,0.8855783643966483,0.7909935982221321,0.6996864999975689,0.7272906452433063,0.6193454103768872,0.8004874918319779,0.8417193984198359,0.6417860047701307,0.19338874648560417,0.8891897282963511,0.9140582426851306,0.7818144422050648,0.32410016778667905,0.2501499070438431,0.9116202421047893,0.7569107676291574,0.7963229585363171,0.7742256924113398,0.6766772235924999,0.8686023359287744,0.8646390430115082,0.7230280503149855,0.25043946511473136,0.9296813123125798,0.9274063484314872,0.839252791250126,0.4005623176511659
3,0.28719892942096853,0.8983044355233658,0.8098061003866397,0.7182796240988055,0.7469684686562237,0.6425554747642145,0.8229822652438711,0.8592472156937929,0.6694722979687242,0.2185201201504699,0.9028966226759426,0.9242958208467109,0.8020166597347747,0.3586647713674671,0.21496328755064092,0.9249704240789773,0.779491614931936,0.8235619002283048,0.7989652779967977,0.7064770149808091,0.8708906925575376,0.8948647675605756,0.7691056181745819,0.29104698163054094,0.9309904592732228,0.9445157067458055,0.8694852475430249,0.45086969842513747
4,0.24889288555109768,0.9131981319403588,0.8302852863585597,0.7427676798412631,0.7714940458015682,0.6728123667472297,0.84912457860041,0.8774400993690773,0.7159406562940491,0.24874413272538226,0.9184071083438243,0.9347196745861301,0.8344585270680066,0.398390873208312,0.2661914868808504,0.8982714498322809,0.7977234161714312,0.7672450442970086,0.7652860773915388,0.6569678347975179,0.8178487031671717,0.8822152095824684,0.6474813969007418,0.2803260295396893,0.899798428485065,0.9374222512819881,0.7860257458668601,0.43789788393224166
5,0.22478713271194778,0.9209985612609253,0.8378713131094988,0.7538403960992653,0.7821071329365837,0.6873319167422078,0.8636811615042737,0.8871099103911637,0.7400536192484433,0.2584829758249504,0.9268550644217339,0.940178317654863,0.8506101318505913,0.41078501781914695,0.2077550636465425,0.9327419854284237,0.8633450549204376,0.7584907211199828,0.7857286976590486,0.6989944963796572,0.8907472786180985,0.9024455253535028,0.7636244798678948,0.2391607016791328,0.9422171738029966,0.9487215411178087,0.8659717401117653,0.38600433560362396
6,0.21244239420864752,0.9251519009511585,0.8443434751496991,0.7637694862187943,0.7919221656624321,0.6985841506810943,0.8725985943443074,0.8910262414509668,0.7537829664749969,0.2769288004541061,0.9319654484194255,0.9423732171657416,0.8596080368936633,0.433741960170898,0.17600967749879134,0.938264071624713,0.8335245484898074,0.8010668413387,0.8142271828908068,0.7278188641136335,0.8966131735944546,0.9100913283179798,0.7951571579749753,0.3094137965671246,0.9454887122762333,0.9529296477346199,0.8858914156256966,0.47259895592667767
7,0.19166535375073004,0.9329272076959163,0.8535353500823155,0.7753415253942006,0.8028622845547578,0.7139692345181979,0.885085388809824,0.9019879943612397,0.7811096150932227,0.28769393980850516,0.9390401029718491,0.948468651784194,0.8771044841638167,0.4468358992991715,0.1770331651176238,0.9367380939226896,0.8954622239805847,0.7672932491741361,0.80709392669514,0.719655978223586,0.8883933623746314,0.9088680781360081,0.7877479954512194,0.29361447693248477,0.9408986285113986,0.9522586589881393,0.8812740917121824,0.45394432756883957
8,0.18494586720680162,0.9360056429249249,0.8666045532679871,0.7892700226533952,0.8176967302448608,0.7285880749396337,0.890027187795886,0.9068723509325795,0.786497985584177,0.33095477544589247,0.9418141638833739,0.9511620958671781,0.8804913209309319,0.4973193402979592,0.20573473579959192,0.9249343429899696,0.8449072332650756,0.7888114100029241,0.81365580502719,0.717829319156283,0.8536596288494201,0.896009571851269,0.7742582794946697,0.3473897964297735,0.9210532673453428,0.9451530046611835,0.8727683995531325,0.5156485485491011
9,0.1711803368045285,0.9405740013221627,0.8684219129707673,0.7980241590709329,0.8247831485301159,0.7380293758649915,0.8998734419966173,0.9135209821017116,0.7957461967899694,0.34297688257166753,0.9472983011441501,0.9548063393565399,0.8862568643742377,0.5107710892455359,0.15958357950329632,0.9454416079752166,0.848822969396572,0.8314694934997651,0.8395362640055926,0.7572555662190332,0.9050634511476487,0.9173356959556801,0.8368302175017402,0.369792900271064,0.9501662011330322,0.956885847262091,0.9111677383437736,0.5399252692834735
10,0.16671260256394418,0.94304817935767,0.8715548242212214,0.801813510516756,0.8282953653370688,0.7437205864680755,0.9040817771905926,0.9151558880628169,0.8118004854473104,0.34384419517158243,0.9496249457563302,0.9556985870095616,0.8961256959222353,0.5117322326601483,0.17871330016111928,0.9370983080083648,0.8748765557935869,0.8024014763230987,0.8284168688959616,0.7423276250580422,0.884732504529042,0.9016348771828838,0.8345792679383797,0.3483638505818633,0.9388414561775159,0.9482733914915431,0.9098317881633807,0.5167208397514064
