epoch,train_loss,train_pixel_acc,train_macro_precision,train_macro_recall,train_macro_f1,train_miou,train_iou_soil,train_iou_bedrock,train_iou_sand,train_iou_big_rock,train_f1_soil,train_f1_bedrock,train_f1_sand,train_f1_big_rock,val_loss,val_pixel_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_miou,val_iou_soil,val_iou_bedrock,val_iou_sand,val_iou_big_rock,val_f1_soil,val_f1_bedrock,val_f1_sand,val_f1_big_rock
1,0.2686328152889636,0.8772667046420297,0.7242017693610381,0.7406304915559926,0.7312485188668199,0.6209566208262496,0.7934231342740912,0.8214174944590705,0.6641230574360336,0.20486279713580308,0.8848142070998656,0.9019541065762761,0.798165802063764,0.3400599597273735,0.22380927509039789,0.9143682219688402,0.7661313720076732,0.8002592310763192,0.7696637405747279,0.6781845205108235,0.8532024836509465,0.876578644954906,0.7665865449431674,0.21637040849427408,0.9207871143898015,0.9342306514156262,0.8678731841777836,0.35576401231570026
2,0.1901086266685407,0.9246562630011168,0.8024754940259304,0.8238642249558137,0.8122353710154349,0.7179749457266832,0.8748248436446151,0.8853066913964999,0.776133467547345,0.335634780318273,0.9332336795191039,0.9391646414199664,0.8739584966198067,0.5025846665028624,0.15380267624683047,0.9446528008203143,0.8102457770128401,0.8677660213019335,0.8332567250191385,0.7527547077756639,0.9079635333826684,0.9154052255074229,0.8468459835046989,0.3408040887078652,0.9517619362173488,0.955834528711216,0.9170726644971289,0.5083577706508602
3,0.16574932591276087,0.9377312967720857,0.829324802333365,0.8491523207018494,0.8384180298507974,0.751160335050495,0.8950424080982308,0.9041863047030356,0.8156419990693735,0.38977062833134013,0.9446146474325886,0.9496826045533088,0.8984612599697357,0.5609136074475566,0.16172823949313875,0.9497200534223698,0.9231631773514692,0.7931505856011647,0.8254623442293578,0.7481579147964497,0.9126427221858525,0.9215816555129338,0.8534192189315284,0.304988062555484,0.9543264004292092,0.9591907300618487,0.9209133154700424,0.4674189309563308
4,0.15164662686765046,0.9447938944859913,0.8432080331947116,0.8603538497157143,0.8512230307136988,0.7680373014991857,0.9079257141802147,0.9150745444337053,0.8307859498363335,0.418362997546489,0.9517411578782031,0.9556542298501675,0.9075730015408359,0.5899237335855884,0.15783716082128127,0.9379714920990918,0.7809440409660855,0.9116447795187942,0.8218321232017585,0.7364653286510299,0.8992505982923505,0.9180852882060553,0.8007324687576055,0.32779295934810837,0.9469530762295489,0.9572934987309574,0.8893408461831248,0.493741071663403
5,0.13717931794785704,0.9521896640570553,0.8608836958112326,0.8782857600454632,0.8690188955068388,0.7910141077156403,0.9206056052110895,0.92596286590247,0.8505518520868127,0.46693610766218896,0.9586617915857093,0.9615583792350013,0.919241307534515,0.6366141036721294,0.13670603538033974,0.9522340895155174,0.8744994894324528,0.8787988646723127,0.8765454765813848,0.7992525953231463,0.9136023309964887,0.9281233345343163,0.855465976968958,0.4998187387928225,0.954850771445561,0.9627219565370764,0.9221036522221351,0.6665055261207667
6,0.12830549328754753,0.9558834796956468,0.8715006814795093,0.8866186448372563,0.8786742795658412,0.8039971531597945,0.925701237877906,0.9310578074013365,0.8654667937632403,0.4937627735966953,0.9614172953407182,0.9642982243538291,0.9278822830363568,0.6610993155324607,0.15503283267590537,0.9446289897033829,0.8632457406826589,0.854294900553101,0.8586234392719195,0.7748586156767624,0.9020551400074558,0.917219668357836,0.8265185824211071,0.4536410719206508,0.9485057725544638,0.9568227193736089,0.9050207212511074,0.6241445439084982
7,0.12276701121567864,0.9579638191889679,0.8790731365057916,0.8934908712063252,0.8859242080616987,0.812990945430813,0.9300905974648808,0.9346709311818653,0.8651489431482904,0.5220533099282156,0.9637792119044005,0.9662324647741549,0.9276995773726148,0.685985578195625,0.13043142649442402,0.9545496957267274,0.8393778591805217,0.9051657447711523,0.8647324185026011,0.7901381668046709,0.9253843980750714,0.9264043578279979,0.8811371363019718,0.4276267750136423,0.961246386954995,0.9617963685173847,0.9368132915962547,0.5990736269417697
8,0.11281740395769255,0.960007271223318,0.8940851059431931,0.9035786015897014,0.8986891091047884,0.8294490135534066,0.9312600950476341,0.9369463800876505,0.8760820367683673,0.5735075423099745,0.9644067077605949,0.9674468944718725,0.9339485370021319,0.7289542971845542,0.1172472531652421,0.9614408398160001,0.8645337300683464,0.9099337060772235,0.8830695337262119,0.8130794192222185,0.934080253075898,0.939537120290851,0.8923499490467848,0.48635035447534003,0.9659167468256643,0.9688261291430958,0.9431130320222288,0.6544222269138585
9,0.11079041412637676,0.9615289780563597,0.8958926742614546,0.9073544747323263,0.9014141356298638,0.8335077027105848,0.9350040140261021,0.9390527507823067,0.878500866644763,0.5814731793891676,0.9664104128447617,0.9685685450310345,0.9353212258170587,0.7353563588266004,0.12198173853369494,0.9592495621953137,0.8929235069775062,0.8864667452396894,0.888929244642498,0.8168406790100607,0.9304317779131891,0.9384309214788134,0.8646035875550361,0.5338964290932043,0.9639623513849425,0.9682376721089523,0.9273859530521263,0.6961310020239712
10,0.10321996181471209,0.9653511220364075,0.9076849567741581,0.9159440315332956,0.9117282853657619,0.848231459735177,0.9410702949999927,0.9460945514028459,0.8851610158461183,0.6205999766917509,0.9696406126286231,0.9723007042184721,0.9390826655179472,0.7658891590980051,0.1282582968677306,0.9589086103606553,0.9091818447218306,0.8735006823610769,0.8900362912340879,0.8177987441336778,0.9265649450466383,0.938537222685437,0.8644958753493323,0.5415969334533035,0.9618829071175967,0.9682942496041482,0.9273239879781385,0.7026440202364684
