epoch,train_loss,train_pixel_acc,train_macro_precision,train_macro_recall,train_macro_f1,train_miou,train_iou_soil,train_iou_bedrock,train_iou_sand,train_iou_big_rock,train_f1_soil,train_f1_bedrock,train_f1_sand,train_f1_big_rock,val_loss,val_pixel_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_miou,val_iou_soil,val_iou_bedrock,val_iou_sand,val_iou_big_rock,val_f1_soil,val_f1_bedrock,val_f1_sand,val_f1_big_rock
1,0.34481430198274443,0.8236512987133379,0.6279729131611943,0.6207038545857413,0.6223613395330111,0.5127067752268182,0.7053934676465569,0.7618304559282082,0.5270062512152467,0.05659692611726085,0.8272501109313777,0.8648169900393765,0.6902476670222594,0.10713059013903073,0.36290971078534623,0.8638660434506574,0.6702361803027056,0.626484091747509,0.6386081997394487,0.5525485436485086,0.7326317852062713,0.8156536054568737,0.6509323463628319,0.010976437568057551,0.8456866501714625,0.8984683014480401,0.7885633203522706,0.021714526986021696
2,0.24841798062144377,0.8933842633442844,0.7226638102963874,0.7294387113540077,0.7259552500859917,0.6271731633122969,0.8255414578398874,0.8498612986064534,0.6733720181209775,0.15991787868186894,0.9044346314832765,0.9188378601641244,0.8048085074073198,0.2757400012892464,0.196168517795813,0.9244133205237656,0.7462158186942863,0.838469985648839,0.7767921933302717,0.6919521092876781,0.8900514192009391,0.8889181020268859,0.7769657290650244,0.21187318685786324,0.9418277303553525,0.9411928458651209,0.8744858905899039,0.34966230651070956
3,0.2184633888392269,0.9111473031947823,0.7566471135930327,0.7715550940429476,0.7636137350633831,0.6676892258566466,0.8550412984253675,0.8731065934932292,0.7215361970210937,0.22107281448689625,0.9218568871223477,0.9322551065975059,0.8382469079293167,0.3620960386043627,0.16964070004091333,0.9427274673783835,0.8115935830181293,0.8254597575530167,0.8142028381086059,0.7325863089164163,0.9041793045334139,0.9185986863256728,0.8170307366170726,0.2905365081895059,0.9496787433623447,0.9575725167251214,0.8993031544835167,0.4502569378634405
4,0.20618768342172922,0.9161217400860205,0.7758032133419861,0.7906293435087753,0.7826303799740261,0.686790812837536,0.8613214662671758,0.8763457152509191,0.7471473624217632,0.26234870741028554,0.9254945820767486,0.9340983467252552,0.8552768684442132,0.41565172264988703,0.1711367889312073,0.9360174533851282,0.7728359748498355,0.8753823727986247,0.8049574094439691,0.7235435277084434,0.9007561002366151,0.90608434533422,0.822587518959694,0.26474614630324456,0.9477871465192294,0.9507284895882898,0.9026590058388633,0.41865499582949356
5,0.1909108124186855,0.9251166397646,0.7941256326490117,0.8046731855793187,0.7990911947964281,0.7061837020515633,0.8759514945121382,0.890273327271955,0.7652465269371183,0.2932634594850422,0.9338743534405403,0.9419519541719673,0.8670137742907301,0.45352469728247446,0.1528438194956056,0.9512145376328413,0.8859939625625701,0.8153379025081036,0.8393674620145497,0.7613644453897931,0.9123429595883452,0.9269405194742659,0.8558091232150266,0.3503651792815347,0.954162489540328,0.9620852435306978,0.9223029594034418,0.5189191555837313
6,0.18655083749202353,0.9286162212064691,0.8072080981444714,0.8120248375923069,0.8094821642577699,0.7172422198570951,0.8803245083707145,0.8958131406317233,0.7731796727401558,0.31965155768578685,0.9363538096230403,0.9450437086143904,0.8720827162933705,0.4844484225002782,0.13932814361036416,0.9550877037762735,0.8281517950443773,0.8817934114044945,0.8471429458830039,0.7735137016092192,0.9275216250921953,0.9307068951080626,0.8780601756151871,0.3577661106214312,0.9623981521321184,0.9641099821684613,0.9350713965563919,0.5269922526750439
7,0.16753965287019884,0.9374994363364182,0.8243721910586859,0.8355077210234485,0.8296042200128138,0.7417601679550566,0.8961256274769167,0.9072764098730411,0.8008919363212275,0.36274669814904076,0.9452175683832447,0.9513842935151257,0.8894391941770803,0.5323758239758039,0.1481922265160736,0.9495560478072068,0.83339165291925,0.8535248983551815,0.8428504621932492,0.7645704561667047,0.9143248840124131,0.921823118331749,0.8592215495825278,0.362912272740129,0.9552452581565103,0.959321500025937,0.9242809710063803,0.5325541195841695
8,0.16350016753833316,0.9385487288489134,0.8251797640389547,0.8399611821649087,0.8320338931877115,0.7446999366451686,0.8973188433018283,0.9093868309203832,0.803456181396527,0.3686378909619363,0.9458809166094464,0.9525433151558433,0.8910182456153835,0.5386930953701728,0.24504464290183575,0.8928380301519449,0.7338859713815996,0.8044844084951572,0.7568848860140812,0.648103991248478,0.8421570331620728,0.8721486164758765,0.6080813868268466,0.27002892852911614,0.9143162260342658,0.9317087423509547,0.7562818546471265,0.42523272102397824
9,0.16529043580391514,0.9369489414703623,0.8332208381645017,0.8413073772360687,0.837138597021336,0.7481876390568976,0.893134685063007,0.9069588654876618,0.7975478254011199,0.39510918027580155,0.9435511293617321,0.951209679350111,0.8873731359249916,0.5664204434485094,0.12930159837897146,0.9595319786561383,0.8328969675349689,0.8960332984360027,0.8555158217349255,0.7846706021992298,0.9316287335907449,0.9404392590840135,0.8916208558590233,0.37499356026313774,0.9646043438776539,0.969305537064287,0.9427056728592129,0.545447733138548
10,0.15450977820865996,0.9434896987330212,0.8431584196297003,0.8545877202624854,0.848565797380732,0.7638934692156732,0.9033708671479668,0.9168283163914054,0.8190464321833588,0.4163282611399618,0.9492326301086161,0.9566097376075229,0.9005228428389503,0.5878979789678387,0.1525808064109502,0.9447595871817418,0.7882358411268867,0.9109319803903192,0.8187097627390956,0.7455061594685916,0.9206875771120226,0.9119940087572641,0.877606684622799,0.2717363673822804,0.9587062342496153,0.9539716176721218,0.934814188519611,0.4273470105150345
11,0.1515524242703446,0.9442964181425448,0.8454499494364006,0.8576419849941919,0.8511828131758085,0.7670935074469577,0.9045795317352907,0.9176313368474847,0.8224856820475656,0.4236774791574898,0.9498994572420283,0.9570466639907516,0.902597688584358,0.5951874428860958,0.13498801188497103,0.9533053004441464,0.8625404901763228,0.8924830623202313,0.8759156925586171,0.7992022454260229,0.9206931082902438,0.9277936051097591,0.8554058464099273,0.49291642189416146,0.9587092329490818,0.9625445407123374,0.92206871942827,0.6603402771447795
12,0.1493525945521261,0.9441855085364138,0.8491254478254766,0.8582356342971784,0.853506781438631,0.7693917059852644,0.9069636404716519,0.91502440818684,0.8220196556180238,0.4335591196645417,0.9512123054919438,0.9556268883828101,0.9023170008983702,0.6048709309813998,0.11826558614992977,0.961986221335148,0.8527648120020733,0.9134868750768995,0.876582293630388,0.8062816936265136,0.9382942359069415,0.9414146112281461,0.8881237129349155,0.45729421443605145,0.9681649137933102,0.9698233502344131,0.9407473746028394,0.6275935358909894
13,0.14228315695434512,0.947723867404556,0.8582244424049992,0.8651949236631267,0.8616005579593483,0.7797867915220585,0.9122531540075595,0.9213005253185842,0.8295478123441424,0.4560456744179481,0.9541133736349167,0.9590384358692002,0.9068337069374659,0.6264167153958103,0.12133713443740386,0.9592481693459467,0.8719500107768017,0.8955152870514729,0.8832064408413075,0.8107554040308096,0.9297512304699604,0.9387340679964842,0.871082305621448,0.5034540120353458,0.9635969816099578,0.9683990016909343,0.9310999339835725,0.6697298460807656
14,0.14118060619287676,0.9488826430143006,0.8598347635920885,0.8702873467721133,0.8648576410803787,0.7839701006273497,0.9141370151046198,0.9230378387911828,0.8331577737031339,0.46554777491046256,0.9551427174654766,0.9599788627881825,0.9089864338513823,0.6353225502164733,0.12405422762666472,0.9590311704480998,0.8361183561571793,0.9142259442412519,0.8638956647965355,0.7921799461160813,0.9310821291183361,0.9387855834031222,0.8885625710190573,0.4102895009238097,0.964311268876951,0.9684264123264221,0.9409935203143648,0.581851457668404
15,0.13733732902945311,0.949261354580306,0.8616429555432872,0.87008405414488,0.865747273819266,0.7850603193189711,0.9143848455981811,0.923983930253158,0.8332504233578034,0.46862207806674205,0.955277981540841,0.9604902782437472,0.9090415719977346,0.6381792634947414,0.12982870883943132,0.9546523712110065,0.8725459070100915,0.8762931182430302,0.8741477860174346,0.7997300539712154,0.9168107977669983,0.92761538067955,0.8861992964422516,0.46829474099606216,0.9566002015791693,0.9624486191348527,0.939666659947683,0.6378756634080337
16,0.13431373163501717,0.9493946171649751,0.8652364144470087,0.8720849136997932,0.8685669283369825,0.7881726148702444,0.912384229898227,0.9252898417305667,0.8345546328412072,0.4804617550109762,0.9541850592925084,0.9611953708729685,0.9098171489701117,0.6490701342123412,0.1186413326814993,0.96270115588903,0.8590522166741392,0.8954401036604015,0.8755361592557802,0.8049985172829112,0.9380302439672424,0.9444630642408822,0.8833694493731145,0.4541313115504057,0.9680243606999283,0.9714384208260742,0.9380734615469907,0.6246083939501279
17,0.1301267378597488,0.9533963424780508,0.873113797546256,0.8798150568133922,0.8763585222634629,0.7992035334079015,0.9206813618128062,0.9299230715076837,0.8472791642147072,0.4989305360964092,0.9587028646369065,0.9636892633038808,0.9173266072910322,0.6657153538220322,0.1132980152705119,0.9655126377885428,0.8841581692289444,0.9043673011533035,0.8933014153418701,0.82612581042887,0.9411029975144253,0.9476060059368708,0.891851076494641,0.5239431617695426,0.969657971492516,0.9730982581156605,0.942834335720182,0.6876150960391219
