epoch,train_loss,train_pixel_acc,train_macro_precision,train_macro_recall,train_macro_f1,train_miou,train_iou_soil,train_iou_bedrock,train_iou_sand,train_iou_big_rock,train_f1_soil,train_f1_bedrock,train_f1_sand,train_f1_big_rock,val_loss,val_pixel_acc,val_macro_precision,val_macro_recall,val_macro_f1,val_miou,val_iou_soil,val_iou_bedrock,val_iou_sand,val_iou_big_rock,val_f1_soil,val_f1_bedrock,val_f1_sand,val_f1_big_rock
1,0.2565003154493535,0.879893036594819,0.7296009915723324,0.7489245525906223,0.738318161367109,0.6270569349802027,0.7955601598676618,0.829128452373144,0.6600495251396621,0.2234896025403428,0.8861414701090807,0.906583079276866,0.7952166669048217,0.36533142917766775,0.2431045206106124,0.9077178857629772,0.771078677508369,0.7758527278554554,0.7708050828601599,0.6676080244554012,0.8349902652630791,0.8796899215137296,0.6887735882866642,0.26697832275813216,0.9100759617849092,0.9359947206663095,0.8157086220006958,0.42144102698872504
2,0.1839140879212698,0.9234230012944964,0.7972168634863142,0.8336303833537704,0.8128458568156981,0.7189241300572144,0.8706889873508272,0.8819249177629868,0.7882963790570321,0.33478623605801144,0.9308751943671664,0.9372583458970786,0.8816171505891583,0.5016327364093889,0.16501885865680613,0.938511904332396,0.809243308702934,0.8404892304244204,0.8235219666157668,0.7368775332734999,0.8918502759039204,0.9159831933861404,0.801776677865584,0.3378999859383545,0.9428338883502015,0.9561495075192525,0.8899845221827761,0.505119948410837
3,0.15264138340746142,0.9429374063964788,0.8278108312098912,0.8596586580282483,0.8420265579963451,0.758114893116675,0.9061683164709641,0.9127286381347707,0.8268529906512295,0.386709627209736,0.9507747124326844,0.9543733699981144,0.905221158880463,0.5577369906741186,0.16264716463524903,0.934160290168696,0.8325869845539808,0.8499797741175551,0.8396069289192049,0.748053653797267,0.877528717916278,0.9145091663512434,0.7794917992907556,0.4206849316307909,0.9347699553588814,0.95534582171124,0.8760836094900717,0.5922283291166264
4,0.14567088213429522,0.9452117490852341,0.8410946395301528,0.8734767477538229,0.8556203023072133,0.7728319047726108,0.9087485478207489,0.9157312653295256,0.8323856138985801,0.43446219204158815,0.9521930469655687,0.9560122360601881,0.9085266851960707,0.605749241007026,0.13292463942991561,0.9524957171400568,0.8239611045815645,0.8967183875153603,0.8515624435961925,0.7756629684501788,0.9251006599617292,0.9244153199897247,0.8701236855936582,0.3830122082556031,0.9610932863943217,0.9607233016562969,0.9305520188810139,0.5538811674531378
5,0.1305304818985919,0.9531634379281523,0.8540925911109157,0.8850161119530664,0.868061478104936,0.7913676799770605,0.9216934006738453,0.9266280736110418,0.8630279040130198,0.454121341610335,0.9592512524112029,0.9619169224227062,0.926478773778498,0.6245989638073369,0.17544337780914496,0.9349518729994448,0.7767741602341347,0.9110448624943308,0.7996753938244073,0.7240967485540577,0.9125956153210082,0.8974169137299806,0.8538672767417606,0.23250718842348123,0.9543006456880966,0.9459354001070289,0.9211741179681434,0.3772914115343603
6,0.12894907128297498,0.9516107260975628,0.85279121089208,0.8879404553310843,0.8684788856658824,0.7901440273416803,0.9192882831173361,0.9260807729334162,0.8487794292656413,0.46642762405032784,0.9579470590251662,0.961621948515187,0.9182051853555349,0.6361413497676415,0.1375754492459309,0.9554704368292016,0.8950653448871447,0.8433352092534844,0.8645526620215909,0.7873786271750567,0.923220051676918,0.9345714564861136,0.849299866663201,0.4424231338739945,0.9600773981858722,0.9661793089650481,0.9185096283981025,0.6134443125373404
7,0.11419745172786328,0.9584003853276233,0.8743933438058191,0.9063138969348363,0.8889685329254325,0.8171821527234249,0.9297635687856073,0.9348305682991911,0.8730726940721542,0.531061779736747,0.9636036080525879,0.9663177578597678,0.9322357822360668,0.6937169835533074,0.12069009515961901,0.9596579606558376,0.8693150494527485,0.8947714864850678,0.8810139626788308,0.8092370108570471,0.9316816336659748,0.9365442470974384,0.881613939824589,0.4871082228401864,0.9646326987096028,0.9672324797129528,0.9370827045491658,0.6551079677436018
8,0.11204018595799878,0.9604790143663263,0.8794142071618296,0.9042319839615299,0.8909881249932353,0.8204738790495772,0.9333174437901565,0.9390431147680403,0.8754506012483867,0.5340843563917256,0.9655087391752474,0.9685634193645966,0.9335896137868707,0.6962907276462266,0.10960528976399804,0.9633083673449938,0.8903328098228348,0.8985928888571107,0.8942533092846437,0.8259607330539478,0.934575113695966,0.9444743950541732,0.8875771462537442,0.5372162772119079,0.966181263347274,0.9714444144453482,0.9404406575009004,0.6989469018450523
9,0.11099877899549716,0.9600733974843954,0.8876547016664154,0.9095202099544824,0.8979526259442381,0.8283085869802455,0.9315227702896226,0.9388225146319032,0.8705018784969164,0.5723871845025394,0.9645475420923588,0.9684460620261153,0.9307682483547784,0.7280486513036996,0.11302390801187474,0.9603700167964526,0.875404990149292,0.9060641105000824,0.8889111591870845,0.8187333509396284,0.9305797160002208,0.9374934879253473,0.8881197943642666,0.5187404054686791,0.964041741749691,0.9677384659792829,0.9407451762485508,0.6831192527708133
10,0.10383951503653728,0.9634204140380638,0.8953263739596207,0.9179427152135712,0.9059644248116411,0.8403761515169186,0.9370751946065016,0.9420500701990415,0.8883966398802814,0.5939827013818502,0.9675155587301556,0.9701604347430701,0.9409004666902298,0.7452812390831087,0.11889211204255101,0.9552085598345383,0.851703297170088,0.9126060050093665,0.876852883283417,0.8033840713878317,0.9190821886691912,0.9289765270474964,0.889748938053396,0.47572863178124336,0.9578351506727903,0.9631807479471112,0.9416583548600286,0.6447372796537381
11,0.09448443565619599,0.9651587596529797,0.9037524272385921,0.9193386818879652,0.9112676184097923,0.8477134047699664,0.9409089578844418,0.9450739291770247,0.8878363259333691,0.61703440608503,0.9695549645043954,0.9717614482411023,0.940586123634357,0.7631679372593141,0.10219170245809935,0.9663540056594209,0.8909980530412569,0.9143788864949088,0.9018856232202918,0.8369654316999214,0.9424373083625975,0.9471545158122241,0.898424097331324,0.55984580529354,0.9703657403044339,0.9728601486119319,0.9464946200312071,0.717821983933594
